,Street,City,PO,Country,lon,lat
1818,255 12th St, San Francisco,94103,USA,-122.4154968621946,37.7715635
1819,359 Dore St, San Francisco,94103,USA,-122.40792422448979,37.769971591836736
1820,825 Lisbon St, San Francisco,94112,USA,-122.43794072291183,37.71591305
1821,163 London St, San Francisco,94112,USA,-122.43234636734694,37.72638546938776
1822,2198 Market St, San Francisco,94114,USA,-122.4308181,37.7662917
1823,411 Athens St, San Francisco,94112,USA,-122.42842731808094,37.7213439
1824,233 Bellevue Ave, Daly City,94014,USA,-122.44487785714286,37.70698736734694
1825,498 Golden Gate Ave, San Francisco,94102,USA,-122.418671,37.781337
1826,810 Silver Ave, San Francisco,94134,USA,-122.418552,37.728979
1827,33 Addison St, San Francisco,94131,USA,-122.43028194193259,37.737752075222566
1828,4100 Mission St, San Francisco,94112,USA,-122.429051,37.731129
1829,2653 Union St, San Francisco,94123,USA,-122.44295075510205,37.79605567346939
1830,1599 Bryant St, San Francisco,94103,USA,-122.410518,37.767032
1831,3274 Sacramento St, San Francisco,94115,USA,-122.44659022269417,37.78846
1832,599 Hanover St, Daly City,94014,USA,-122.449,37.707075
1833,112 Roscoe St, San Francisco,94110,USA,-122.418937,37.73383791836734
1834,3127 Jackson St, San Francisco,94115,USA,-122.44658755162374,37.79070745
1835,159 Tiffany Ave, San Francisco,94110,USA,-122.42151541414141,37.74451443434344
1836,1850 Baker St, San Francisco,94115,USA,-122.44357913310276,37.78812955
1837,1700 Silver Ave, San Francisco,94124,USA,-122.404159,37.733156
1838,180 Bemis St, San Francisco,94131,USA,-122.43106167500001,37.736911649999996
1839,518 Bellevue Ave, Daly City,94014,USA,-122.4516951505402,37.7047742169156
1840,906 Persia Ave, San Francisco,94112,USA,-122.42873676767181,37.7194442
1841,2280 San Bruno Ave, San Francisco,94134,USA,-122.3995665,37.7154642
1842,2909 Jackson St, San Francisco,94115,USA,-122.44311824383317,37.7912099
1843,325 Laidley St, San Francisco,94131,USA,-122.428562,37.73743816326531
1844,3065 Clay St, San Francisco,94115,USA,-122.4434858367347,37.78945293877551
1845,3294 Clay St, San Francisco,94115,USA,-122.4469284310862,37.789232850000005
1846,99 Conkling St, San Francisco,94124,USA,-122.401717,37.734857
1847,390 9th St, San Francisco,94103,USA,-122.41051870666192,37.77252455
1848,2736 16th St, San Francisco,94103,USA,-122.41396338249089,37.76547866823414
1849,2351 16th St, San Francisco,94103,USA,-122.40989828808613,37.76555871414245
1850,44 Potrero Ave, San Francisco,94103,USA,-122.40793118750001,37.768570312499996
1851,305 Shotwell St, San Francisco,94110,USA,-122.41610685714285,37.76346269387755
1852,272 Oxford St, San Francisco,94134,USA,-122.41974099957648,37.72642845
1853,644 Persia Ave, San Francisco,94112,USA,-122.4306351,37.7204367
1854,111 28th St, San Francisco,94131,USA,-122.4252529,37.7453062
1855,66 Potrero Ave, San Francisco,94103,USA,-122.40792866666668,37.76853066666666
1856,96 S Hill Blvd, San Francisco,94112,USA,-122.43165774701279,37.710601249999996
1857,808 Persia Ave, San Francisco,94112,USA,-122.42954215863526,37.71982605
1858,1545 San Jose Avenue, San Francisco,94112,USA,-122.4449239,37.7227738
1859,2351 16th St, San Francisco,94103,USA,-122.40989828808613,37.76555871414245
1860,1422 Market St, San Francisco,94102,USA,-122.4183419,37.7761763
1861,248 Utah St, San Francisco,94103,USA,-122.40671953061224,37.76649675510204
1862,112 28th St, San Francisco,94131,USA,-122.4251495,37.7455114
1863,147 Rio Verde St, Daly City,94014,USA,-122.41604971686824,37.70623549370556
1864,150 Hampshire St, San Francisco,94103,USA,-122.408561582267,37.7673745806589
1865,899 Bayshore Blvd, San Francisco,94124,USA,-122.40414458931464,37.73218035501178
1866,50 Alberta St, San Francisco,94134,USA,-122.409963,37.7164985
1867,394 Laidley St, San Francisco,94131,USA,-122.42942900000001,37.73708730612245
1868,20 Mangels Ave, San Francisco,94131,USA,-122.43834975,37.733171875000004
1869,600 Templeton Ave, Daly City,94014,USA,-122.451214,37.70475
1870,1798 Visitacion Ave, San Francisco,94134,USA,-122.4042733,37.7104236
1871,98 Everson St, San Francisco,94131,USA,-122.43112,37.738469
1872,2116 Lyon St, San Francisco,94115,USA,-122.44579345687715,37.7905718
1873,1699 Howard St, San Francisco,94103,USA,-122.41730630251195,37.7702054
1874,238 Bellevue Ave, Daly City,94014,USA,-122.44507514285715,37.70709906122449
1875,141 Hampshire St, San Francisco,94103,USA,-122.40856643450367,37.767417086252166
1876,560 Vienna St, San Francisco,94112,USA,-122.4313003,37.7196352
1877,699 Bayshore Blvd, San Francisco,94124,USA,-122.406563,37.736406
1878,26 Athens St, San Francisco,94112,USA,-122.42400881818182,37.72770236363636
1879,39 Risel Ave, Daly City,94014,USA,-122.44968658943391,37.70611709392576
1880,2148 15th St, San Francisco,94114,USA,-122.43213504081633,37.766012183673475
1881,210 Alemany Blvd, San Francisco,94134,USA,-122.40911019163461,37.736459826456574
1882,27 Cayuga Ave, San Francisco,94112,USA,-122.42902108701716,37.7315188
1883,266 Hayes St, San Francisco,94102,USA,-122.4174764,37.7775902
1884,1665 Folsom St, San Francisco,94103,USA,-122.4151598708416,37.7700737
1885,1631 Folsom St, San Francisco,94103,USA,-122.4151301,37.7704309
1886,799 Bayshore Blvd, San Francisco,94124,USA,-122.40635,37.735564
1887,644 Persia Ave, San Francisco,94112,USA,-122.4306351,37.7204367
1888,310 Alemany Blvd, San Francisco,94110,USA,-122.41146348197626,37.73456062398739
1889,462 Athens St, San Francisco,94112,USA,-122.42939746699514,37.720692650000004
1890,152 Helena St, San Francisco,94124,USA,-122.40450993489793,37.73657435
1891,2398 16th St, San Francisco,94103,USA,-122.41034,37.765697
1892,98 Lisbon St, San Francisco,94112,USA,-122.430089,37.726811
1893,351 S Van Ness Ave, San Francisco,94103,USA,-122.41735406217128,37.767583599999995
1894,2335 San Bruno Ave, San Francisco,94134,USA,-122.3995665,37.7154642
1895,36 Rey St, San Francisco,94134,USA,-122.41153975017221,37.71311785
1896,2055 Folsom St, San Francisco,94110,USA,-122.3921274,37.7891909
1897,28 Addison St, San Francisco,94131,USA,-122.43012960416178,37.73790362417706
1898,698 Twin Peaks Blvd, San Francisco,94114,USA,-122.448771,37.751047
1899,170 Schwerin St, San Francisco,94134,USA,-122.41129011981707,37.711198499999995
1900,448 Bellevue Ave, Daly City,94014,USA,-122.44970972258461,37.70552382683816
1901,299 2nd St, San Francisco,94105,USA,-122.39692433167824,37.786013249999996
1902,198 Fulton St, San Francisco,94102,USA,-122.41663,37.779684
1903,2585 Union St, San Francisco,94123,USA,-122.44172152083333,37.79621222916667
1904,5060 Mission St, San Francisco,94112,USA,-122.44081909489543,37.717451749999995
1905,25 Sanchez St, San Francisco,94114,USA,-122.43120697959183,37.76884155102041
1906,1546 Dolores St, San Francisco,94110,USA,-122.4243108125,37.744802625
1907,1399 15th St, San Francisco,94103,USA,-122.415299,37.766864
1908,1990 Folsom St, San Francisco,94103,USA,-122.41543369387756,37.76554432653061
1909,582 Athens St, San Francisco,94112,USA,-122.43077978851522,37.718902549999996
1910,499 Division St, San Francisco,94103,USA,-122.411572,37.768699
1911,598 Delta St, San Francisco,94134,USA,-122.409536,37.71327
1912,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1913,145 Cora St, San Francisco,94134,USA,-122.40896994911321,37.71089015
1914,399 12th St, San Francisco,94103,USA,-122.413136,37.770182
1915,34 Essex St, San Francisco,94105,USA,-122.39533609737978,37.78601587747578
1916,487 Templeton Ave, Daly City,94014,USA,-122.45192721926196,37.70556824370583
1917,9 Moffitt St, San Francisco,94131,USA,-122.43163325375208,37.736742093149495
1918,2 Italy Ave, San Francisco,94112,USA,-122.43941755,37.71825175
1919,385 S Van Ness Ave, San Francisco,94103,USA,-122.41743565820002,37.76715495
1920,2298 San Bruno Ave, San Francisco,94134,USA,-122.3995665,37.7154642
1921,16 Addison St, San Francisco,94131,USA,-122.42991020931744,37.73790127274618
1922,760 14th St, San Francisco,94114,USA,-122.43032444444444,37.76773
1923,808 Twin Peaks Blvd, San Francisco,94131,USA,-122.44744115403081,37.750202273895255
1924,955 Madrid St, San Francisco,94112,USA,-122.43729689859043,37.7152199
1925,41 14th St, San Francisco,94103,USA,-122.41465492181987,37.76839735
1926,816 Persia Ave, San Francisco,94112,USA,-122.42937081401996,37.719788
1927,1550 Bryant St, San Francisco,94103,USA,-122.41077299999999,37.767524
1928,171 Accacia St, Daly City,94014,USA,-122.41536943208057,37.705621097106345
1929,984 Geneva Ave, San Francisco,94112,USA,-122.43994539349185,37.715631450000004
1930,101, San Francisco,94103,USA,-122.40341477004031,37.76814225
1931,121 Tiffany Ave, San Francisco,94110,USA,-122.42123175757575,37.74495469696969
1932,1406 15th St, San Francisco,94103,USA,-122.415722125,37.767004
1933,51 Verna St, San Francisco,94127,USA,-122.44822318137179,37.734903209883015
1934,3016 Scott St, San Francisco,94123,USA,-122.44055469387756,37.797641
1935,125 Mateo St, San Francisco,94131,USA,-122.42926004081632,37.736791979591835
1936,3150 Washington St, San Francisco,94115,USA,-122.44514704081632,37.7903027755102
1937,41 Cuvier St, San Francisco,94112,USA,-122.42851731784135,37.734295149999994
1938,2750 Diamond St, San Francisco,94131,USA,-122.43405059366877,37.7353525048089
1939,671 Hanover St, Daly City,94014,USA,-122.45063343936953,37.706517481963616
1940,1161 Alemany Blvd, San Francisco,94112,USA,-122.43010780779656,37.7306895
1941,32 Madrid St, San Francisco,94112,USA,-122.4280557442867,37.7281552
1942,481 Duboce Ave, San Francisco,94117,USA,-122.430893375,37.769268125
1943,105 Addison St, San Francisco,94131,USA,-122.4316341457839,37.737346763566435
1944,869 Schwerin St, Daly City,94014,USA,-122.41454052166263,37.703167883578246
1945,61 Joost Ave, San Francisco,94131,USA,-122.4366388076923,37.73229792307692
1946,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1947,302 Potrero Ave, San Francisco,94110,USA,-122.40762510204083,37.765632591836734
1948,10 Augusta St, San Francisco,94124,USA,-122.402542,37.734544
1949,2193 16th St, San Francisco,94103,USA,-122.4084969846112,37.76564332723372
1950,123 A Oriente St, Daly City,94014,USA,-122.4156534,37.7031128
1951,1960 Folsom St, San Francisco,94103,USA,-122.41547379591837,37.76596555102041
1952,1919 Baker St, San Francisco,94115,USA,-122.44432040769868,37.789227600000004
1953,400 Pioche St, San Francisco,94134,USA,-122.42258875,37.7281263
1954,3800 Sanchez St, San Francisco,94114,USA,-122.4303556,37.7586185
1955,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1956,469 11th St, San Francisco,94103,USA,-122.41141477551021,37.76990712244898
1957,10 Agnon Ave, San Francisco,94112,USA,-122.42226688434208,37.73497603372612
1958,1163 Alemany Blvd, San Francisco,94112,USA,-122.43035744897959,37.73066585714286
1959,45 29th St, San Francisco,94110,USA,-122.42175058333333,37.743908499999996
1960,325 Harvard St, San Francisco,94134,USA,-122.42001954838196,37.725592500000005
1961,112 Avalon Ave, San Francisco,94112,USA,-122.43162236734693,37.72714553061224
1962,869 Schwerin St, Daly City,94014,USA,-122.41454052166263,37.703167883578246
1963,499 Otsego Ave, San Francisco,94112,USA,-122.441972,37.721661
1964,2170 Revere Ave, San Francisco,94124,USA,-122.400658452921,37.7379166
1965,3095 Pacific Ave, San Francisco,94115,USA,-122.44607542857142,37.791823938775515
1966,167 Curtis St, San Francisco,94112,USA,-122.43904610390504,37.71217955
1967,207 Oriente St, Daly City,94014,USA,-122.41486203623332,37.7046171704625
1968,2030 Harrison St, San Francisco,94110,USA,-122.41318162790698,37.76508746511628
1969,212 Cambridge St, San Francisco,94134,USA,-122.41956396806759,37.72869765
1970,2700 Vallejo St, San Francisco,94123,USA,-122.44201804663476,37.7945936
1971,1257 Alemany Blvd, San Francisco,94112,USA,-122.43218058839088,37.73007355
1972,74 Arnold Ave, San Francisco,94110,USA,-122.41975175,37.73439125
1973,3170 Sacramento St, San Francisco,94115,USA,-122.44506785714286,37.788512
1974,869 Schwerin St, Daly City,94014,USA,-122.41454052166263,37.703167883578246
1975,1349 San Jose Avenue, San Francisco,94131,USA,-122.432753,37.7330128
1976,405 Allison St, San Francisco,94112,USA,-122.4404420612245,37.70984726530612
1977,1991 Alemany Blvd, San Francisco,94112,USA,-122.43915451907759,37.720299100000005
1978,598 Harrison St, San Francisco,94105,USA,-122.39496144274221,37.784352298321515
1979,342 Elliot St, San Francisco,94134,USA,-122.41173080826353,37.713865999999996
1980,2010 Alemany Blvd, San Francisco,94112,USA,-122.44006874440021,37.719904299999996
1981,322 Oliver St, Daly City,94014,USA,-122.44847006109357,37.70557164436857
1982,170 Cora St, San Francisco,94134,USA,-122.40952534301368,37.710592399999996
1983,551 Templeton Ave, Daly City,94014,USA,-122.4514688015464,37.70519397186595
1984,170 S Van Ness Ave, San Francisco,94103,USA,-122.41802831711493,37.770466400000004
1985,422 Duboce Ave, San Francisco,94117,USA,-122.4304870952381,37.769459142857144
1986,162 Oriente St, Daly City,94014,USA,-122.41466122761682,37.705564223221344
1987,460 McAllister St, San Francisco,94102,USA,-122.418768,37.780323
1988,310 Alemany Blvd, San Francisco,94110,USA,-122.41146348197626,37.73456062398739
1989,450 10th St, San Francisco,94103,USA,-122.410216,37.770565
1990,Twin Peaks Blvd, San Francisco,94114,USA,-122.4466,37.7608915
1991,11 Navajo Ave, San Francisco,94112,USA,-122.4434793295302,37.7194657
1992,55 Trumbull St, San Francisco,94112,USA,-122.42882273469387,37.730849081632655
1993,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
1994,777 Twin Peaks Blvd, San Francisco,94131,USA,-122.44822498075617,37.750753212426545
1995,531 Persia Ave, San Francisco,94112,USA,-122.4316548367347,37.72116624489796
1996,35 Fell St, San Francisco,94102,USA,-122.4179736089814,37.77647168288126
1997,30 Grove St, San Francisco,94102,USA,-122.41532614285714,37.77890042857143
1998,221 Accacia St, Daly City,94014,USA,-122.41580578609992,37.70463854438596
1999,3068 California St, San Francisco,94115,USA,-122.44492649830913,37.7877746
2000,808 Twin Peaks Blvd, San Francisco,94131,USA,-122.44744115403081,37.750202273895255
2001,737 Paris St, San Francisco,94112,USA,-122.43808347731604,37.71717245
2002,681 Silver Ave, San Francisco,94134,USA,-122.42207482512335,37.72893400559261
2003,3125 Jackson St, San Francisco,94115,USA,-122.44658755162374,37.79070745
2004,243 Rolph St, San Francisco,94112,USA,-122.43751000769859,37.7141533
2005,3120 Jackson St, San Francisco,94115,USA,-122.44657341335261,37.791165
2006,3048 Geneva Ave, Daly City,94014,USA,-122.41226306996052,37.70603568979111
2007,2780 Vallejo St, San Francisco,94123,USA,-122.44305108345074,37.7944025
2008,200 Larkin St, San Francisco,94102,USA,-122.41597282351435,37.7802891
2009,9 Tingley St, San Francisco,94112,USA,-122.43213869387756,37.72831565306122
2010,195 Lowell St, San Francisco,94112,USA,-122.44539008722045,37.70998025
2011,555 9th St, San Francisco,94103,USA,-122.4077368,37.7709988
2012,3048 Geneva Ave, Daly City,94014,USA,-122.41226306996052,37.70603568979111
2013,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
2014,4987 Mission St, San Francisco,94112,USA,-122.43920007142857,37.718654642857146
2015,208 Accacia St, Daly City,94014,USA,-122.41591897845825,37.704879298468946
2016,310 Alemany Blvd, San Francisco,94110,USA,-122.41146348197626,37.73456062398739
2017,79 Waterville St, San Francisco,94124,USA,-122.40253747254539,37.734934749999994
2018,68 Topeka Ave, San Francisco,94124,USA,-122.40009078744018,37.734181449999994
2019,1098 San Jose Avenue, San Francisco,94131,USA,-122.429321,37.734773
2020,206 Lisbon St, San Francisco,94112,USA,-122.43157268352273,37.7250406
2021,106 Presidio Ave, San Francisco,94115,USA,-122.44723150071155,37.7906283
2022,322 Teddy Ave, San Francisco,94134,USA,-122.40912928571429,37.71538691836735
2023,411 Vienna St, San Francisco,94112,USA,-122.42922393436619,37.72156335
2024,67 Maddux Ave, San Francisco,94124,USA,-122.39816966917532,37.734129100000004
2025,654 Twin Peaks Blvd, San Francisco,94114,USA,-122.44861961497075,37.75142468810172
2026,140 Accacia St, Daly City,94014,USA,-122.4153558933448,37.70614789107583
2027,311 Gambier St, San Francisco,94134,USA,-122.42109888382362,37.7254078
2028,742 Lisbon St, San Francisco,94112,USA,-122.43772718977915,37.716913399999996
2029,150 Hayes St, San Francisco,94102,USA,-122.41888851253904,37.7777167
2030,554 Vienna St, San Francisco,94112,USA,-122.43127356458184,37.719697350000004
2031,114 29th St, San Francisco,94110,USA,-122.42305657142857,37.744001714285716
2032,480 Raymond Ave, San Francisco,94134,USA,-122.41305448979593,37.71492581632653
2033,1184 Geneva Ave, San Francisco,94112,USA,-122.43669503993758,37.714185549999996
2034,2923 Jackson St, San Francisco,94115,USA,-122.44341445082692,37.79111225
2035,2186 Market St, San Francisco,94114,USA,-122.430699,37.76586892857143
2036,555 Moscow St, San Francisco,94112,USA,-122.42919705972551,37.71872485
2037,1340 Bryant St, San Francisco,94103,USA,-122.410926,37.769139
2038,308 Oxford St, San Francisco,94134,USA,-122.41950639932367,37.72595575
2039,418 Silver Ave, San Francisco,94112,USA,-122.42837420000001,37.7284586
2040, B Mission St, San Francisco,94112,USA,-122.4417157,37.7155848
2041,2200 Market St, San Francisco,94114,USA,-122.4314466,37.7658057
2042,Polk St, San Francisco,94102,USA,-122.4185776,37.7801398
2043,300 Hampshire St, San Francisco,94110,USA,-122.408603,37.765247
2044,149 Beacon St, San Francisco,94131,USA,-122.4311261037619,37.7388009
2045,44 Santa Fe Ave, San Francisco,94124,USA,-122.40104320276859,37.73411875
2046,205 Topeka Ave, San Francisco,94124,USA,-122.39743584735294,37.73328445
2047,799 14th St, San Francisco,94114,USA,-122.431028,37.767522
2048,1340 Geneva Ave, San Francisco,94112,USA,-122.43402449941155,37.712946099999996
2049,221 Cordova St, San Francisco,94112,USA,-122.43521148887481,37.711347399999994
2050,92 Charter Oak Ave, San Francisco,94124,USA,-122.40484148649956,37.73661031819829
2051,100 Larkin St, San Francisco,94102,USA,-122.41578535077579,37.779196850000005
2052,279 Arleta Ave, San Francisco,94134,USA,-122.40851156160227,37.714207599999995
2053,1884 Folsom St, San Francisco,94103,USA,-122.41559542857142,37.76724742857143
2054,30 Fillmore St, San Francisco,94117,USA,-122.42986270833333,37.769715375
2055,80 Everson St, San Francisco,94131,USA,-122.430963,37.738503
2056,2485 Union St, San Francisco,94123,USA,-122.44011867193878,37.7963587
2057,900 Moscow St, San Francisco,94112,USA,-122.43309786610254,37.71441575
2058,429 Rolph St, San Francisco,94112,USA,-122.4343741388152,37.7127425
2059,51 Ramona Ave, San Francisco,94103,USA,-122.42518707692308,37.76729838461539
2060,1590 Bryant St, San Francisco,94103,USA,-122.41113178529571,37.76709765
2061,1695 Mission St, San Francisco,94103,USA,-122.4190896708673,37.7704188
2062,2975 Jackson St, San Francisco,94115,USA,-122.44391243569916,37.79105365
2063,269 Arleta Ave, San Francisco,94134,USA,-122.40835200026525,37.7141666
2064,661 Twin Peaks Blvd, San Francisco,94114,USA,-122.44863488352169,37.751361558516116
2065,635 San Jose Avenue, San Francisco,94110,USA,-122.422059,37.745497
2066,Plum St, San Francisco,94103,USA,-122.4181814,37.7708949
2067,44 Santa Fe Ave, San Francisco,94124,USA,-122.40104320276859,37.73411875
2068,40 Lippard Ave, San Francisco,94131,USA,-122.43557711111112,37.735053444444446
2069,431 Murray St, San Francisco,94110,USA,-122.42030475510204,37.73533148979592
2070,516 Vienna St, San Francisco,94112,USA,-122.43083100620859,37.72021275
2071,310 Alemany Blvd, San Francisco,94110,USA,-122.41146348197626,37.73456062398739
2072,1835 Folsom St, San Francisco,94103,USA,-122.41545424489796,37.76795024489796
2073,198 Fulton St, San Francisco,94102,USA,-122.41663,37.779684
2074,701 Bayshore Blvd, San Francisco,94124,USA,-122.40622789597137,37.73585355
2075,143 Winchester St, Daly City,94014,USA,-122.45043165763272,37.707329415786056
2076,380 10th St, San Francisco,94103,USA,-122.41182066619744,37.77164395
2077,1 Bemis St, San Francisco,94131,USA,-122.42878,37.738184
2078,2124 15th St, San Francisco,94114,USA,-122.43166802040817,37.766040591836735
2079,650 Duboce Ave, San Francisco,94117,USA,-122.43424930612245,37.769228
2080,375 Silver Ave, San Francisco,94112,USA,-122.42909690373872,37.72862071730748
2081,125 Peru Ave, San Francisco,94112,USA,-122.42858865306123,37.72816802040816
2082,116 Miguel St, San Francisco,94131,USA,-122.42881022223436,37.738129008782984
2083,3018 Washington St, San Francisco,94115,USA,-122.44306993877551,37.79056840816326
2084,2945 Scott St, San Francisco,94123,USA,-122.44061140816326,37.79687934693877
2085,1479 Guerrero St, San Francisco,94110,USA,-122.42228583333333,37.74765283333333
2086,2727 Pierce St, San Francisco,94123,USA,-122.43856614285714,37.79509906122449
2087,148 Noe St, San Francisco,94114,USA,-122.433447,37.766779
2088,3264 Mission St, San Francisco,94110,USA,-122.42078343589743,37.74438817948718
2089,498 Athens St, San Francisco,94112,USA,-122.42969289957509,37.720274599999996
2090,45 Scotia Ave, San Francisco,94124,USA,-122.40130275270877,37.73386605
2091,651 Morse St, San Francisco,94112,USA,-122.4451875439243,37.7111758
2092,3053 California St, San Francisco,94115,USA,-122.44458109971276,37.7872807
2093,51 Duncan St, San Francisco,94110,USA,-122.42116910256411,37.74636125641025
2094,114 Crescent Ave, San Francisco,94110,USA,-122.42180193333334,37.735054733333335
2095,818 Persia Ave, San Francisco,94112,USA,-122.42930016538236,37.7197434
2096,836 Schwerin St, Daly City,94014,USA,-122.41445243119529,37.7038633292107
2097,1617 13th St, San Francisco,94103,USA,-122.4114887,37.7694014
2098,801 Silver Ave, San Francisco,94134,USA,-122.41833338802653,37.729588250000006
2099,478 Bosworth St, San Francisco,94112,USA,-122.4316731845051,37.733116875355954
2100,181 Bertita St, San Francisco,94112,USA,-122.44049268942626,37.718422950000004
2101,210 Utah St, San Francisco,94103,USA,-122.40675869387755,37.76690544897959
2102,621 Harrison St, San Francisco,94107,USA,-122.39565140909092,37.78403859090909
2103,1250 Naples St, San Francisco,94112,USA,-122.43852253634617,37.7113729
2104,578 Athens St, San Francisco,94112,USA,-122.43076376607962,37.71899415
2105,330 11th St, San Francisco,94103,USA,-122.41358446938776,37.77139412244898
2106,937 Silver Ave, San Francisco,94134,USA,-122.41681958295291,37.72898735
2107,564 Duboce Ave, San Francisco,94117,USA,-122.43282685416666,37.769143916666664
2108,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
2109,210 Edinburgh St, San Francisco,94112,USA,-122.42882025019608,37.72577335
2110,1173 Munich St, San Francisco,94112,USA,-122.43768418970053,37.71079706996938
2111,869 Schwerin St, Daly City,94014,USA,-122.41454052166263,37.703167883578246
2112,625 Bayshore Blvd, San Francisco,94124,USA,-122.406151756449,37.737046199999995
2113,450 10th St, San Francisco,94103,USA,-122.410216,37.770565
2114,338 Guerrero St, San Francisco,94103,USA,-122.42434275510205,37.76574044897959
2115,59 Sheridan St, San Francisco,94103,USA,-122.41131136734694,37.772419551020405
2116,562 Vienna St, San Francisco,94112,USA,-122.4313681299135,37.719588400000006
2117,12 Shotwell St, San Francisco,94103,USA,-122.41685450141549,37.768135
2118,341 Bellevue Ave, Daly City,94014,USA,-122.4470635132054,37.706242548145525
2119,186 Oriente St, Daly City,94014,USA,-122.41482866578363,37.705186558578106
2120,1415 Folsom St, San Francisco,94103,USA,-122.4130011,37.7725007
2121,2013 16th St, San Francisco,94103,USA,-122.4067821632653,37.76574597959184
2122,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
2123,530 Folsom St, San Francisco,94105,USA,-122.39554900720755,37.78657049246096
2124,3065 Jackson St, San Francisco,94115,USA,-122.44557691157249,37.790873500000004
2125,2300 16th St, San Francisco,94103,USA,-122.40947083817584,37.7657494997075
2126,1844 Market St, San Francisco,94102,USA,-122.4244305961583,37.77146405
2127,359 Silver Ave, San Francisco,94112,USA,-122.42953674972071,37.72862666499944
2128,571 Mangels Ave, San Francisco,94127,USA,-122.45044014285713,37.732978857142854
2129,50 Fulton St, San Francisco,94102,USA,-122.414323,37.7799715
2130,568 Athens St, San Francisco,94112,USA,-122.43067429141223,37.7191043
2131,280 Surrey St, San Francisco,94131,USA,-122.43664353571162,37.735953478459834
2132,4100 Mission St, San Francisco,94112,USA,-122.429051,37.731129
2133,346 Potrero Ave, San Francisco,94103,USA,-122.40758334693878,37.765161612244896
2134,100 Rousseau St, San Francisco,94112,USA,-122.4303963271656,37.73314834999999
2135,70 13th St, San Francisco,94103,USA,-122.41495407399412,37.7698542
2136,594 Alemany Blvd, San Francisco,94110,USA,-122.41871065160083,37.73229166455893
2137,15 Italy Ave, San Francisco,94112,USA,-122.43899350659717,37.71841885
2138,353 Melrose Ave, San Francisco,94127,USA,-122.4502265,37.73372225
2139,120 Accacia St, Daly City,94014,USA,-122.41521647884787,37.70646245980302
2140,685 Twin Peaks Blvd, San Francisco,94131,USA,-122.44872099839223,37.751156769154534
2141,243 Duboce Ave, San Francisco,94103,USA,-122.42526616019113,37.76961046943915
2142,60 Maddux Ave, San Francisco,94124,USA,-122.3984819336937,37.734163208911994
2143,49 Bemis St, San Francisco,94131,USA,-122.4292509706016,37.73787622856277
2144,999 Brannan St, San Francisco,94103,USA,-122.406817,37.770079
2145,17 Maynard St, San Francisco,94112,USA,-122.43020589825085,37.729342450000004
2146,1015 Bosworth St, San Francisco,94131,USA,-122.43778742857143,37.73413514285714
2147,55 Erie St, San Francisco,94103,USA,-122.41678027689953,37.76916843736019
2148,112 Schwerin St, San Francisco,94134,USA,-122.41094577730769,37.7119864
2149,199 York St, San Francisco,94103,USA,-122.4060886,37.7470023
2150,2133 Alemany Blvd, San Francisco,94112,USA,-122.44152739417177,37.71813525
2151,121 Accacia St, Daly City,94014,USA,-122.41502097974448,37.706407329601944
2152,227 Presidio Ave, San Francisco,94115,USA,-122.44748387437028,37.7895143
2153,5059 Mission St, San Francisco,94112,USA,-122.439917,37.717711
2154,3201 Washington St, San Francisco,94115,USA,-122.446071,37.790018
2155, 350 McAllister St, San Francisco,94102,USA,-122.41780371428572,37.78044475510204
2156,998 Twin Peaks Blvd, San Francisco,94131,USA,-122.44921486490776,37.74670254347774
2157,509 Naples St, San Francisco,94112,USA,-122.43119888821283,37.72046265
2158,108 Schwerin St, San Francisco,94134,USA,-122.41092665670732,37.7120446
2159,698 Alemany Blvd, San Francisco,94112,USA,-122.420625,37.732284
2160,2524 Union St, San Francisco,94123,USA,-122.44150204033309,37.7965832
2161,151 Potrero Ave, San Francisco,94103,USA,-122.4101138,37.7684323
2162,716 San Jose Avenue, San Francisco,94110,USA,-122.42293466666666,37.743651
2163,150 Van Ness Ave, San Francisco,94102,USA,-122.4193913,37.777004
2164,128 Elmira St, San Francisco,94124,USA,-122.40393748925408,37.735794850000005
2165,2499 Lyon St, San Francisco,94115,USA,-122.446673,37.793633
2166,1676 13th St, San Francisco,94103,USA,-122.4114887,37.7694014
2167,75 Everson St, San Francisco,94131,USA,-122.43095933333333,37.73833366666667
2168,293 Surrey St, San Francisco,94131,USA,-122.43654841476362,37.735769048799185
2169,875 Geneva Ave, San Francisco,94112,USA,-122.44112856513674,37.7171548
2170,337 Hermann St, San Francisco,94117,USA,-122.4307017755102,37.770079918367344
2171,2050 Alemany Blvd, San Francisco,94112,USA,-122.44067728706182,37.71939865
2172,66 14th St, San Francisco,94103,USA,-122.41503042857143,37.768654857142856
2173,448 Laidley St, San Francisco,94131,USA,-122.43021353061224,37.736574346938774
2174,98 Elliot St, San Francisco,94134,USA,-122.410738,37.715739
2175, 350 McAllister St, San Francisco,94102,USA,-122.41780371428572,37.78044475510204
